name,population,country,page,latitude,longitude
VAZMISH,1074,MEZNAMISH,399,30o45’N,16o10’W
V'BED,380,PEKAL,347,41o15’N,5o30’E
VEARUR,744,COUNAI HEIGHTS,319,36o45’N,4o55’E
VEGGZIKRLIBAGH,708,TARISATO,329,28o15’N,4o25’E
VEHMISH,1407,ZAZAHNI,407,28o0’N,14o30’W
VEHNHAHN,494,OZHVINMISH,394,32o35’N,9o35’W
VEHNSHAHNI,1391,MEZNAMISH,392,33o20’N,14o45’W
VEMISH,430,OZHVINMISH,400,30o40’N,14o10’W
VENSHMAHN,435,OZHVINMISH,401,30o30’N,9o15’W
VERIDO,772,KORAK,341,45o20’N,9o5’W
VERIDU,547,PEKAL,347,41o50’N,4o0’E
VERONIS,190,KALAMAR,321,33o55’N,0o40’W
VESIDO,2659,TOKIS,312,37o30’N,5o45’W
VESPDEN,575,MENDARN,304,39o10’N,16o45’W
VESPIDU,882,KORAK,341,45o30’N,9o55’W
VETDEN,854,MENDARN,304,39o40’N,16o45’W
VETH,837,DRHOKKER,364,45o55’N,8o40’E
VETHIDO,1336,DODERA,348,40o50’N,0o35’E
VEVUSIDO,1569,KALAMAR,325,31o15’N,0o25’E
VEW,609,P'BAPAR,337,48o0’N,10o20’W
VEZMISH,1586,MEZNAMISH,392,33o35’N,14o35’W
VEZMISH,855,MEZNAMISH,392,31o35’N,16o15’W
VHAJY,594,THARGGY,368,37o45’N,2o45’E
VHITH,742,RYTARR WOODS,359,47o40’N,8o10’E
VHOTT,3600,DRHOKKER,363,44o55’N,7o20’E
VHOYL,1641,SKARRNA,370,43o0’N,8o20’E
VHUT,358,DRHOKKER,360,46o20’N,11o50’E
VHUYD,422,DRHOKKER,362,45o15’N,4o5’E
VHUYL-NARR,653,THARGGY,366,42o15’N,1o10’E
VHYRKK,404,DRHOKKER,365,46o10’N,11o5’E
VIBIDO,995,KALAMAR,325,30o20’N,1o55’E
VIBIDU,799,KALAMAR,317,35o0’N,2o45’W
VIFAHEDIDO,1519,TOKIS,313,38o35’N,3o15’W
VIHIDO,1645,P'BAPAR,341,45o35’N,9o50’W
VIHIDU,689,KALAMAR,316,34o35’N,3o50’W
VIKA'UPIDO,1228,KALAMAR,322,31o35’N,0o10’W
VILDEN,504,MENDARN,303,39o40’N,17o45’W
VILIDU,600,EK'KASEL,346,42o30’N,8o10’W
VILURRA,554,SKARRNA,370,42o45’N,8o20’E
VIMAHN,2898,MEZNAMISH,393,31o55’N,14o15’W
VIMIDU,531,KALAMAR,318,36o30’N,0o10’W
VIMIRIDO,1194,PARU'BOR,343,44o40’N,3o25’W
VIMMISH,1273,ZAZAHNI,409,28o20’N,11o5’W
VIMNAHNI,1523,OZHVINMISH,394,31o25’N,10o5’W
VINIDU,786,PEKAL,347,42o15’N,4o50’E
VINOW-AHNOZH,1535,OZHVINMISH,400,30o25’N,13o20’W
VINSAHNI,673,ZAZAHNI,408,28o5’N,13o5’W
VIPIZUAR,745,KEENORA TORS,368,38o10’N,5o0’E
VIREDEO,731,REANAARIA BAY,372,40o0’N,6o50’E
VIRIDU,632,TARISATO,328,28o5’N,1o15’E
VIROVELIDO,1568,PARU'BOR,343,44o5’N,4o0’W
VIS,378,PARU'BOR,343,44o25’N,4o20’W
VISHMISH,372,OZHVINMISH,395,32o0’N,8o30’W
VISHMISH,744,ZAZAHNI,408,28o20’N,14o0’W
VISHVAHNI,408,OZHVINMISH,395,31o50’N,8o40’W
VISILOMIDU,595,KALAMAR,321,33o55’N,1o55’W
VITHUFETIDO,1706,PEKAL,347,42o30’N,4o35’E
VIV,357,KALAMAR,318,35o25’N,0o40’E
VIVAHNI,2343,AHZNOMAHN,410,27o55’N,6o40’W
VIWIDO,1929,EK'GAKEL,343,45o50’N,4o55’W
VIZAHNI,452,OZHVINMISH,393,33o10’N,13o10’W
VIZEZ,RUINS,ZAZAHNI,399,29o5’N,14o40’W
VLACVEN,1448,ELDOR,294,45o30’N,17o15’W
VLAPVEN,1193,PEL BROLENON,308,36o15’N,18o50’W
VLARNVEN,967,MENDARN,299,40o25’N,15o40’W
VLAVDEN,531,ELDOR,294,43o15’N,15o45’W
VLAVRVEN,1110,COSDOL,289,49o5’N,14o45’W
VLEDEN,648,MENDARN,303,37o50’N,19o5’W
VLOBVEN,953,ELDOR,294,45o55’N,16o45’W
VLORDEN,566,COSDOL,290,46o35’N,14o15’W
VLUBVEN,923,MENDARN,303,38o35’N,17o40’W
VLUDEN,696,MENDARN,303,37o40’N,18o55’W
VLUHDEN,830,ELDOR,294,45o25’N,16o35’W
VLURDEN,705,MENDARN,299,40o25’N,15o50’W
VLUWDEN,604,COSDOL,290,49o10’N,13o35’W
VOBIDO,1769,KALAMAR,321,32o5’N,2o30’W
VODUN,348,PEKAL,347,42o10’N,3o50’E
VOHENESH,382,OZHVINMISH,394,32o5’N,11o0’W
VOHRAN,399,AHZNOMAHN,410,27o10’N,7o10’W
VOHZNAHNI,607,OZHVINMISH,394,32o50’N,11o10’W
VOKA'ETIDU,481,KALAMAR,321,32o10’N,0o50’W
VOKAYL,503,THARGGY,314,39o55’N,1o50’E
VOMABIDU,521,KALAMAR,321,33o30’N,0o45’W
VOMINAHNI,1751,ZAZAHNI,400,29o30’N,12o15’W
VOMINAHNI,1014,ZAZAHNI,400,30o5’N,12o25’W
VOMISH,429,ELOS DESERT,310,36o10’N,12o25’W
VOMOVAHNI,1849,ZAZAHNI,409,27o45’N,9o15’W
VOMWHAHN,375,OZHVINMISH,395,31o55’N,8o40’W
VONDEN,432,EK'GAKEL,343,46o10’N,5o45’W
VONIDU,410,PARU'BOR,344,45o25’N,2o50’W
VONUN'MIDU,557,KALAMAR,322,33o50’N,0o45’E
VOPIDO,1293,KALAMAR,321,32o15’N,0o35’W
VORANDEN,551,EK'KASEL,342,44o45’N,7o20’W
VOREDIDU,841,P'BAPAR,337,46o45’N,9o15’W
VOREN,648,P'BAPAR,337,46o55’N,9o30’W
VORMAHN,1512,MEZNAMISH,393,31o40’N,14o10’W
VORRA,1284,DRHOKKER,363,45o55’N,6o55’E
VOS,341,TARISATO,325,30o20’N,1o55’E
VOSHAHNI,517,OZHVINMISH,393,33o5’N,12o50’W
VOSHAHNI,1423,ZAZAHNI,400,30o15’N,12o0’W
VOSHAHNI,1724,ZAZAHNI,408,27o45’N,12o20’W
VOSIDO,1938,EK'GAKEL,343,44o50’N,4o40’W
VOSIDO,1076,TOKIS,312,38o0’N,3o35’W
VOTHOGIDO,1157,KALAMAR,313,37o25’N,2o0’W
VOV,370,KALAMAR,318,35o5’N,1o5’E
VOVAKOGIDO,1803,KALAMAR,321,34o0’N,1o35’W
VOVIDO,981,KALAMAR,323,33o30’N,2o45’E
VOVOKIMUPIDU,730,TOKIS,312,37o45’N,5o0’W
VOVRDEN,847,MENDARN,304,40o10’N,15o40’W
VOWIDU,401,KALAMAR,317,34o35’N,1o20’W
VOWZAHN,316,OZHVINMISH,394,32o10’N,9o5’W
VOZHMISH,576,AHZNOMAHN,410,28o10’N,7o55’W
VOZMISH,1208,OZHVINMISH,400,30o30’N,14o0’W
VOZVAHN,742,MEZNAMISH,392,32o35’N,15o45’W
VOZWHAHN,350,OZHVINMISH,395,31o30’N,7o55’W
VRABDEN,767,MENDARN,299,40o30’N,16o40’W
VRALDEN,334,ELOS DESERT,311,38o5’N,7o40’W
VRALDEN,723,MENDARN,308,37o15’N,18o35’W
VRANDOL,9700,VRANDOL,396,29o50’N,23o0’W
VRARLDEN,427,MENDARN,304,39o5’N,14o55’W
VRASPVEN,1169,COSDOL,284,49o30’N,14o50’W
VRAYD,446,THARGGY,366,40o35’N,1o15’E
VREHDEN,771,COSDOL,290,46o30’N,14o15’W
VRELDDEN,304,COSDOL,285,50o40’N,13o35’W
VRENDEN,803,ELDOR,294,44o35’N,15o30’W
VRENDOLEN,58400,PEL BROLENON,309,36o35’N,15o50’W
VREPDEN,301,DELNONDRIAN ISLANDS,297,42o40’N,22o10’W
VRIHDEN,741,MENDARN,304,38o15’N,16o30’W
VRINDEN,524,MENDARN,308,37o0’N,20o0’W
VRINDVEN,924,MENDARN,308,37o5’N,18o30’W
VRIVEN,1498,MENDARN,303,38o0’N,17o50’W
VRIYVEN,1935,ELDOR,294,45o30’N,17o5’W
VROFDEN,706,ELDOR,299,41o30’N,15o25’W
VROKK,407,SKARRNA,364,44o55’N,9o30’E
VRON,796,DRHOKKER,362,45o0’N,4o55’E
VROTH,1324,THARGGY,367,42o20’N,2o50’E
VROVRVEN,1254,ELDOR,299,43o15’N,16o40’W
VROWVEN,1304,ELDOR,294,43o25’N,17o15’W
VRUCDEN,438,ELDOR,299,41o50’N,15o5’W
VRUH,318,KORAK,341,44o0’N,10o0’W
VRUHDEN,310,MENDARN,304,37o45’N,17o10’W
VRUKK,759,THARGGY,367,42o35’N,3o10’E
VRUPVEN,1217,PEL BROLENON,309,36o10’N,15o25’W
VRYKK,624,RYTARR WOODS,358,49o0’N,5o50’E
VUBIDO,958,TOKIS,312,38o30’N,4o25’W
VUBIDO,1326,KALAMAR,317,35o35’N,2o50’W
VUDVEN,1767,MENDARN,303,39o55’N,17o40’W
VUGISIDO,1174,DODERA,313,38o35’N,0o30’W
VUKA'OKIDO,2028,DODERA,313,40o10’N,1o20’W
VUNVEN,1277,PEL BROLENON,309,36o30’N,16o35’W
VURAMATHATIDO,1484,BASIR,320,33o25’N,5o15’W
VURINIDO,1526,PARU'BOR,344,44o55’N,1o20’W
VUSOTUMEKIDU,717,KALAMAR,317,37o55’N,0o35’W
VUTHIDU,683,KALAMAR,321,32o40’N,1o50’W
VUVIDU,486,TARISATO,325,28o50’N,2o5’E
VUVLDEN,885,ELDOR,294,45o10’N,15o10’W
VYKK,342,DRHOKKER,358,46o45’N,5o40’E
WABIDU,459,BASIR,316,34o35’N,4o30’W
WAFENIDO,906,KALAMAR,325,30o50’N,0o30’E
WAFIDO,1372,KALAMAR,322,34o20’N,1o0’E
WAGIDU,727,KALAMAR,317,35o10’N,2o35’W
WAHDEN,900,MENDARN,303,37o50’N,19o15’W
WAHIDU,438,KORAK,341,43o45’N,9o50’W
WAHIDU,538,KALAMAR,322,33o35’N,1o15’E
WAHUFIDO,1573,KALAMAR,314,37o30’N,0o25’W
WALARAKIDO,1853,KALAMAR,322,32o5’N,0o40’E
WALEDOKIDU,433,KALAMAR,316,36o45’N,4o5’W
WAMAG,360,PARU'BOR,348,43o15’N,2o55’E
WAMESH,1417,ZAZAHNI,401,29o20’N,11o20’W
WAMIDO,1487,KALAMAR,321,31o25’N,0o40’W
WAMIDU,551,KALAMAR,322,32o30’N,1o5’E
WANDEN,856,ELDOR,295,46o10’N,14o0’W
WAPIDU,723,KALAMAR,313,37o15’N,0o45’W
WAPMAHNI,343,OZHVINMISH,402,31o10’N,7o50’W
WARIDU,486,BASIR,316,37o10’N,5o55’W
WARIDU,406,KALAMAR,317,35o20’N,3o15’W
WASMISH,844,MEZNAMISH,399,31o5’N,16o25’W
WATHARUSIDU,866,TARISATO,329,27o55’N,3o45’E
WATHIDU,416,TARISATO,328,28o15’N,2o10’E
WAZIN-AHNOZH,1184,OZHVINMISH,402,30o5’N,8o50’W
WAZMISH,367,OZHVINMISH,394,33o40’N,11o30’W
WEBED,346,KALAMAR,317,37o5’N,1o0’W
WEBUFUHALIDO,1082,KALAMAR,316,36o35’N,4o15’W
WEDAFIDO,1783,PEKAL,347,41o10’N,4o10’E
WEELAIR,469,REANAARIA BAY,372,39o40’N,6o5’E
WEFOR,194,EK'KASEL,342,45o30’N,6o20’W
WEGOV'GID,317,KALAMAR,322,33o55’N,0o30’W
WEHIDU,729,EK'KASEL,346,42o50’N,7o0’W
WEHIDU,848,KALAMAR,322,33o5’N,0o35’E
WEHZOM-AHNOZH,1899,OZHVINMISH,401,30o50’N,9o25’W
WEIZEAR,RUINS,COUNAI HEIGHTS,368,37o35’N,4o15’E
WEKA,370,KALAMAR,322,32o35’N,0o35’E
WEKA'IDO,1667,KALAMAR,316,34o35’N,3o40’W
WEKA'IDU,421,KALAMAR,322,31o35’N,1o20’E
WEKIDU,505,KALAMAR,318,35o20’N,1o10’E
WEKIDU,585,TARISATO,325,28o30’N,1o40’E
WEMIDU,588,KALAMAR,321,33o35’N,1o10’W
WEMMISH,431,OZHVINMISH,394,32o0’N,9o40’W
WENIDU,535,KALAMAR,313,37o25’N,2o45’W
WENSHOHL-AHNOZH,2185,ZAZAHNI,409,28o0’N,9o5’W
WEPETEP,387,KALAMAR,325,30o25’N,2o0’E
WEPIDO,1247,KALAMAR,317,34o25’N,2o40’W
WEPUNIDO,2265,KALAMAR,323,31o25’N,3o0’E
WER,386,KALAMAR,322,31o25’N,0o5’E
WERIDO,1192,KALAMAR,317,35o10’N,2o55’W
WERLVEN,1750,ELDOR,294,45o20’N,16o15’W
WESIDO,1715,KALAMAR,321,32o55’N,1o0’W
WETHIDU,475,EK'KASEL,342,44o30’N,7o40’W
WETIDU,699,TARISATO,326,29o10’N,2o50’E
WEVEN,1223,ELDOR,299,40o40’N,14o50’W
WEW,696,P'BAPAR,337,48o10’N,9o25’W
WEWIDU,411,KALAMAR,322,32o50’N,0o35’E
W'FUTAHIDO,2388,KALAMAR,318,37o0’N,0o25’W
WHAMMISH,864,ZAZAHNI,401,29o10’N,10o45’W
WHAZEN,1157,MEZNAMISH,392,32o20’N,15o50’W
WHEHAHN,336,OZHVINMISH,394,32o10’N,9o45’W
WHENRAHN,1528,ZAZAHNI,409,28o10’N,9o40’W
WHENSHMISH,498,OZHVINMISH,393,32o15’N,12o20’W
WHENZHANI,1444,AHZNOMAHN,403,28o50’N,6o0’W
WHETAHNI,1308,ZAZAHNI,408,27o50’N,14o25’W
WHISMISH,773,OZHVINMISH,394,32o10’N,9o35’W
WHIZHAHNI,394,AHZNOMAHN,402,28o45’N,7o20’W
WHOMISH,1314,MEZNAMISH,392,33o10’N,14o55’W
WHOMISH,358,OZHVINMISH,402,30o5’N,7o40’W
WHOMOMISH,366,OZHVINMISH,402,30o35’N,8o0’W
WHONAOMI-AHNOZH,921,OZHVINMISH,394,33o15’N,11o35’W
WIBAWEDIDU,670,PEKAL,347,42o25’N,5o0’E
WIDEN,582,ELDOR,299,40o35’N,16o35’W
WIDIDO,1603,O'PAR,348,42o5’N,2o20’E
WIDIDU,660,DODERA,348,41o20’N,0o45’E
WIFIDO,1094,KALAMAR,317,37o5’N,1o50’W
WIGDEN,378,MENDARN,304,39o10’N,17o5’W
WIGIDO,1709,BASIR,315,36o10’N,6o20’W
WIGIDO,2773,KALAMAR,322,31o50’N,0o25’E
WIHIDU,611,KALAMAR,322,31o20’N,0o20’E
WILASIW,341,KALAMAR,322,32o35’N,1o20’E
WILIDO,1942,DODERA,314,40o15’N,0o20’W
WILUDIDO,1166,KALAMAR,325,31o10’N,0o35’E
WIMERIDO,906,KALAMAR,322,33o20’N,0o10’E
WIMIDU,471,KALAMAR,325,30o15’N,1o30’E
WIMISH,20600,ZAZAHNI,400,29o0’N,11o50’W
WINDDEN,400,ELDOR,294,46o0’N,17o15’W
WINDEN,1022,EK'GAKEL,342,45o50’N,6o35’W
WINIDU,494,KALAMAR,322,33o40’N,0o30’W
WINMISH,417,AHZNOMAHN,410,28o10’N,6o50’W
WIPDEN,464,DELNONDRIAN ISLANDS,296,42o40’N,23o10’W
WIPEVEDIDO,1863,KALAMAR,317,37o0’N,2o25’W
WIPIKA'OWIDO,1269,KALAMAR,322,32o5’N,0o0’W
WIRIDO,1738,KALAMAR,325,31o5’N,0o10’E
WISHHAHNI,490,OZHVINMISH,393,31o45’N,12o50’W
WISIDU,888,PARU'BOR,344,45o25’N,1o55’W
WISIDU,548,KALAMAR,316,35o0’N,4o0’W
WISMISH,379,OZHVINMISH,402,31o0’N,7o55’W
WISTAHNI,1302,ZAZAHNI,409,28o15’N,10o35’W
WITHIDIDU,719,PARU'BOR,343,43o25’N,3o30’W
W'NETHIDU,832,KALAMAR,325,30o0’N,1o35’E
W'NIDO,1080,PEKAL,347,42o5’N,5o30’E
WOCDEN,674,ELDOR,294,43o35’N,16o35’W
WOGIDU,455,KALAMAR,321,33o15’N,1o0’W
WOGIDU,470,TARISATO,329,28o20’N,3o5’E
WOH,399,KALAMAR,322,33o0’N,1o25’E
WOHIDO,990,KALAMAR,318,34o45’N,0o5’E
WOHLOHLAHNI,398,OZHVINMISH,401,29o55’N,9o25’W
WOHMISH,926,MEZNAMISH,392,31o40’N,14o30’W
WOKA'IBEKA',391,KALAMAR,317,37o15’N,1o25’W
WOKA'OTHIDO,2086,TOKIS,313,40o10’N,1o20’W
WOKIDU,695,BASIR,315,36o50’N,6o15’W
WOKUGIDU,528,KALAMAR,322,33o50’N,0o25’E
WOLIDO,2242,KALAMAR,322,31o20’N,0o5’W
WOMIMISH,1159,ZAZAHNI,401,30o10’N,9o40’W
WOMISVAHNI,527,ZAZAHNI,401,30o30’N,10o25’W
WOMOMAHN,334,OZHVINMISH,401,31o5’N,9o40’W
WOMOMISH,2154,MEZNAMISH,393,32o15’N,14o10’W
WOMOSAHNI,468,OZHVINMISH,400,30o25’N,12o50’W
WOMOSHAHNI,380,OZHVINMISH,393,32o50’N,12o20’W
WONULELIDU,812,KALAMAR,316,34o30’N,3o30’W
WOPDEN,560,MENDARN,308,37o15’N,19o40’W
WOPIDU,464,KALAMAR,325,31o10’N,1o35’E
WOPVEN,1861,ELDOR,293,45o15’N,17o25’W
WORIDO,720,KORAK,341,45o5’N,8o55’W
WORIDO,1904,PEKAL,347,42o0’N,5o0’E
WOTHIDU,604,BASIR,315,36o20’N,6o20’W
WOVOGIDU,636,BASIR,320,34o15’N,5o30’W
WOWUHIDU,433,PEKAL,347,42o5’N,5o50’E
WOZMAHN,1459,MEZNAMISH,392,31o55’N,15o30’W
WOZMISH,987,MEZNAMISH,392,32o0’N,15o50’W
W'PAWIDO,1954,PEKAL,347,41o30’N,5o40’E
W'REBIDU,785,KALAMAR,322,31o50’N,2o0’E
WUGIDO,1355,PARU'BOR,343,43o45’N,3o40’W
WUGIDO,337,DODERA,348,40o30’N,1o20’E
WUGIDO,1777,KALAMAR,322,32o50’N,1o15’E
WUKAGH,1006,TARISATO,326,28o30’N,4o40’E
WUKIDU,409,KALAMAR,322,31o50’N,0o45’E
WULMVEN,1807,PEL BROLENON,309,36o20’N,15o40’W
WUNIDO,1446,KALAMAR,322,34o20’N,0o20’W
WUNIDU,741,TARISATO,328,28o5’N,1o25’E
WUPDEN,473,ELDOR,298,42o50’N,17o55’W
WUPDEN,528,MENDARN,304,39o25’N,17o5’W
WUPIDU,897,KALAMAR,322,31o50’N,0o0’W
WUPIDU,498,KALAMAR,322,32o15’N,0o5’E
WUREN,306,EK'KASEL,342,44o55’N,7o15’W
WURIDU,557,TOKIS,313,39o25’N,1o35’W
WURLDEN,360,MENDARN,304,37o45’N,16o55’W
WUSIDO,1216,KALAMAR,322,34o20’N,0o20’E
WUWAGH,885,NORGA-KRANGREL,346,42o5’N,8o50’W
W'VIDO,1835,PEKAL,347,42o20’N,4o40’E
W'WIDO,1461,BASIR,320,33o40’N,4o15’W
XAARUM,6400,FAUTEE FOREST,378,33o30’N,5o30’E
XIIZAUN,769,COUNAI HEIGHTS,319,37o0’N,4o5’E
XOARDEON,706,NANAKARY FOREST,373,38o20’N,9o5’E
XUERII,510,FAUTEE FOREST,378,33o35’N,5o10’E
XUIREOT,375,FAUTEE PENINSULA,378,31o45’N,6o10’E
YABVEN,1364,ELDOR,294,45o30’N,16o50’W
YAHDEN,631,PEL BROLENON,309,36o30’N,16o20’W
YELDEN,1650,MENDARN,308,36o45’N,19o15’W
YENDEN,804,MENDARN,303,38o15’N,17o40’W
YERLDEN,695,VRANDOL,309,36o10’N,15o40’W
YERLDEN,413,VRANDOL,396,29o45’N,23o0’W
YICDEN,694,PEL BROLENON,309,36o35’N,15o25’W
YIDDEN,424,MENDARN,304,39o40’N,17o5’W
YIGDEN,563,COSDOL,289,47o0’N,15o10’W
YIHVEN,1723,ELDOR,293,45o45’N,17o40’W
YIRDDEN,647,ELDOR,298,42o35’N,17o30’W
YIRDVEN,943,MENDARN,304,40o15’N,16o55’W
YOFDEN,604,DELNONDRIAN ISLANDS,296,42o55’N,24o20’W
YOLVEN,1053,COSDOL,289,48o40’N,15o5’W
YULDDEN,739,COSDOL,285,49o55’N,14o5’W
YUVLDEN,566,DELNONDRIAN ISLANDS,296,42o40’N,23o45’W
ZADEN,673,MENDARN,304,39o20’N,15o10’W
ZAHMISH,436,OZHVINMISH,400,30o35’N,13o25’W
ZAHZMISH,RUINS,ZAZAHNI,399,29o25’N,14o35’W
ZALMVEN,1200,MENDARN,304,39o50’N,16o0’W
ZAMSAHNI,699,OZHVINMISH,394,32o55’N,11o20’W
ZAMWAHN,478,OZHVINMISH,394,31o40’N,9o15’W
ZAMZORAZH,435,NORGA-KRANGREL,345,40o30’N,8o30’W
ZANEMMISH,673,OZHVINMISH,394,31o55’N,9o20’W
ZANOWSHAHN,314,AHZNOMAHN,410,28o5’N,7o35’W
ZAOGUIV,556,NANAKARY FOREST,373,38o30’N,9o20’E
ZAPSVAHN,1556,AHZNOMAHN,402,29o10’N,8o25’W
ZARGIVAGH,662,TARISATO,326,28o30’N,4o25’E
ZARZHAHN,510,AHZNOMAHN,410,28o0’N,8o0’W
ZARZHAHNI,969,MEZNAMISH,393,32o55’N,13o45’W
ZASHMISH,707,MEZNAMISH,392,32o55’N,15o25’W
ZATTAGH,1196,UL-KARG,405,27o45’N,20o20’W
ZAVRVEN,1640,ELDOR,294,44o5’N,15o50’W
ZAZAHNI,363,PEL BROLENON,310,36o25’N,12o10’W
ZEANUEV,552,COUNAI HEIGHTS,319,36o35’N,4o30’E
ZEAZEIR,RUINS,COUNAI HEIGHTS,319,37o5’N,3o50’E
ZEHAZ-AHNOZH,1195,OZHVINMISH,400,31o10’N,13o25’W
ZEHINAHN,2760,ZAZAHNI,401,30o30’N,10o10’W
ZEHVAHN,357,OZHVINMISH,402,29o30’N,8o15’W
ZELMDEN,1247,ELOS DESERT,311,39o5’N,7o45’W
ZEMHAHN,509,ZAZAHNI,400,28o45’N,13o50’W
ZENMAHN,2468,MEZNAMISH,392,32o10’N,16o0’W
ZENSHAHN,24700,ZAZAHNI,407,27o50’N,14o50’W
ZENSHAMISH,1155,MEZNAMISH,392,31o40’N,15o20’W
ZENSHZAHNI,1100,OZHVINMISH,400,30o20’N,13o15’W
ZERNVEN,936,COSDOL,284,49o35’N,14o45’W
ZEVADOR,380,FAUTEE FOREST,378,33o25’N,5o30’E
ZEZMISH,1514,ZAZAHNI,400,30o0’N,13o35’W
ZHA-AHNAHN,437,OZHVINMISH,401,30o50’N,9o55’W
ZHA-EHNSAHN,2291,MEZNAMISH,392,31o25’N,14o55’W
ZHA-HAHMISH,2276,MEZNAMISH,393,32o5’N,14o0’W
ZHA-HAHMISH,2116,OZHVINMISH,400,30o45’N,13o45’W
ZHA-HANMISH,837,MEZNAMISH,392,32o30’N,15o30’W
ZHA-HAPMISH,339,OZHVINMISH,393,31o55’N,12o15’W
ZHA-HEMMISH,1143,MEZNAMISH,392,33o45’N,14o35’W
ZHA-HEVAHN,411,OZHVINMISH,393,31o25’N,12o35’W
ZHA-HEZMAHN,1178,OZHVINMISH,393,31o40’N,13o5’W
ZHA-HINOZ,1233,ZAZAHNI,408,27o45’N,12o10’W
ZHAHRAHNI,866,ZAZAHNI,408,27o50’N,14o10’W
ZHA-INMISH,418,OZHVINMISH,401,31o15’N,9o35’W
ZHA-MINMISH,1021,OZHVINMISH,402,29o35’N,7o40’W
ZHA-MIVAHNI,1337,OZHVINMISH,394,33o35’N,11o5’W
ZHAMMAHNI,865,MEZNAMISH,392,33o25’N,14o45’W
ZHA-MOHROZH,2149,ZAZAHNI,409,28o0’N,9o30’W
ZHA-MOMIZHAHN,416,OZHVINMISH,402,31o20’N,8o10’W
ZHA-MONAM,506,ELOS DESERT,310,36o50’N,11o55’W
ZHA-MONANAHNI,1532,OZHVINMISH,400,31o10’N,13o35’W
ZHA-MOSSHAHN,1729,OZHVINMISH,402,30o15’N,7o25’W
ZHAMSVAHNI,2038,ZAZAHNI,400,29o30’N,12o45’W
ZHANAHNI,1301,MEZNAMISH,392,32o15’N,15o40’W
ZHA-NEHZMISH,130200,AHZNOMAHN,402,29o10’N,6o45’W
ZHANOHVEN,8300,ZAZAHNI,400,28o30’N,14o10’W
ZHANOWMAHN,438,AHZNOMAHN,402,29o45’N,7o35’W
ZHANOWMISH,1055,OZHVINMISH,395,31o55’N,8o20’W
ZHA-NOZHNAHN,423,OZHVINMISH,402,29o15’N,8o40’W
ZHA-VARMISH,RUINS,ZAZAHNI,400,29o45’N,14o5’W
ZHA-VAZNAHN,1933,AHZNOMAHN,410,27o35’N,8o5’W
ZHA-VIHZAN,855,MEZNAMISH,399,31o15’N,16o30’W
ZHA-VIZHMISH,421,OZHVINMISH,402,30o5’N,7o55’W
ZHA-VOMIMISH,RUINS,ZAZAHNI,407,28o20’N,15o5’W
ZHEGHIBAGH,756,UL-KARG,398,28o25’N,18o35’W
ZHEHIVAHN,560,AHZNOMAHN,403,29o55’N,5o50’W
ZHEMAHN,1272,MEZNAMISH,392,33o40’N,14o45’W
ZHEMISH,375,OZHVINMISH,395,32o10’N,8o20’W
ZHENMAHNI,2870,MEZNAMISH,392,31o25’N,15o55’W
ZHENNAHNI,1253,MEZNAMISH,393,32o20’N,14o5’W
ZHENSHMISH,379,OZHVINMISH,394,31o45’N,9o10’W
ZHENSHMISH,647,OZHVINMISH,401,29o55’N,9o20’W
ZHESHMISH,888,OZHVINMISH,400,31o0’N,13o30’W
ZHEZMISH,337,OZHVINMISH,394,32o15’N,9o15’W
ZHIGGARG,491,UL-KARG,399,28o55’N,16o35’W
ZHIHZAHNI,353,OZHVINMISH,394,31o45’N,11o30’W
ZHIMISH,367,OZHVINMISH,394,32o5’N,11o35’W
ZHINSAHN,922,OZHVINMISH,393,33o10’N,12o35’W
ZHINSAHN,517,ZAZAHNI,408,27o55’N,12o45’W
ZHISMISH,1213,ZAZAHNI,400,29o40’N,12o5’W
ZHIWHAHN,497,OZHVINMISH,394,32o55’N,10o25’W
ZHIZHAHN,335,OZHVINMISH,401,29o35’N,9o0’W
ZHIZMISH,594,OZHVINMISH,393,32o20’N,11o45’W
ZHOHLHAHNI,1110,OZHVINMISH,402,31o10’N,7o25’W
ZHOHLMISH,336,OZHVINMISH,393,32o50’N,12o40’W
ZHOHLSVAHNI,1612,ZAZAHNI,400,29o20’N,13o20’W
ZHOHLZAHN,383,OZHVINMISH,393,33o30’N,12o0’W
ZHOHMISH,1037,OZHVINMISH,402,31o5’N,8o35’W
ZHOHZHAHN,1234,ZAZAHNI,400,30o15’N,12o15’W
ZHOHZMISH,1282,MEZNAMISH,393,31o50’N,14o25’W
ZHOHZMISH,391,OZHVINMISH,395,31o40’N,8o20’W
ZHONAMISH,1101,MEZNAMISH,392,31o45’N,15o20’W
ZHOSNAHNI,2271,MEZNAMISH,399,31o20’N,15o15’W
ZHOZHMAHN,382,OZHVINMISH,393,32o0’N,12o0’W
ZHOZMISH,1363,AHZNOMAHN,402,29o35’N,6o20’W
ZILDDEN,768,ELDOR,299,41o15’N,14o45’W
ZILDEN,657,ELDOR,293,44o5’N,17o45’W
ZIMISH,301,OZHVINMISH,394,32o20’N,9o45’W
ZIOH,946,MEZNAMISH,392,32o55’N,15o15’W
ZISHMISH,535,OZHVINMISH,401,31o0’N,9o20’W
ZISHSAHN,375,OZHVINMISH,394,32o20’N,9o55’W
ZISMAHNI,1002,MEZNAMISH,399,30o55’N,15o35’W
ZIZHAHN,987,MEZNAMISH,392,32o55’N,15o15’W
ZIZMISH,486,OZHVINMISH,393,32o30’N,12o20’W
